Campaign Record ID#,Campaign Name,Initiative Record ID#,Initiative -Website,Initiative - Page Name,Initiative - Campaign Type,Initiative Record ID# - CF Required Completion Date,Campaign Link Neighborhood,Instruction Set (URL),Raw File (URL),Estimated ULD's (Queued),Actual ULD's (Post Filters),CF Start Date,CF Status,Assigned CF TL,CF Completion Date,Cleaned For Email Marketing (# of Contacts for EM),CF Attrition,Campaign Contact List (URL),Contact Finding: History/Notes/Issues,Email Marketing Status,Email Marketing Required Send Date,Email Marketing Projected Send Date,Email Marketing Actual Send Out Date,Promoted URL,Correspondence Template,Panic Template,12 Week Check,Overlapping Contacts,Email DNC,# Total Email Sent,Projected Links From Email Sent,Final Campaign Contact List/Panic Gdoc,Email Marketing: History/Notes/Issues,# of Assignments,Add Pusedo Assignment,Total Bucketed,Total Bucketing/Auto Responses,Total Bucketing/Positive Responses,Total Bucketing/Negative Responses,Total Bucketing/Hard Bounces,Total Bucketing/Wrong Contact,Total Response Rate %,Total Auto Responses %,Total Positive Responses %,Total Negative Responses %,Total Link Promises,Total Open Threads,Total Closed,# of Links Built,Actual Conversion %,Projected Conversion (To Date) %,Links,Total Closed/Do Not Contact,Total Closed/Not Interested,Total Closed/Not Relevant,Total Closed/No Response,Total Closed/Wrong Contact,Age of Campaign (Day),Age of Campaign (Week),Projected Links Built To Date,Performance - Links Builts Vs. Projected to Date,Performance Status,Campaign Performance: History/Notes/Issues,Contacts,Add Contact,Actual Contacts Harvested (Ref Only),Initial Email Sent Date (For Verification Only),QA Start Date,QA Completion Date,# of DNC,# of GOV Links,# of EDU Links,Total T2 Sent,# of ULD
3325,RMI_EIAPartII_SolarPanels_BL_Expertise.com,531,Expertise.com,"Pros, cons, and costs: Rooftop solar panels for your home",RMI,06-01-2015,eia.gov Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1PCJgmvMGxqu3m-3BMyh5rnYLKVn6IhQ1DoSR7vTAnNk/edit#gid=1395605708,5615,1977,07-16-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,07-16-2015,449,77.288821446636%,https://docs.google.com/spreadsheets/d/1-uyVMK9uiqNP4q6VkVmLJzdWnwO1587jVm7yZOKYTeM/edit#gid=1609142150,[JUL-27-15 Byron Tirso Balueta] Contacts Count: Good=449 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3325&z=e9u,,,,,,,,,,,,,,0,,0%,3325,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3325,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3325&z=e9u,0,,07-27-2015,07-27-2015,0,0,0,,0
3327,RMI_NextEraEnergyResources_SolarPanels_BL_Expertise.com,531,Expertise.com,"Pros, cons, and costs: Rooftop solar panels for your home",RMI,06-01-2015,nexteraenergyresources.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://drive.google.com/open?id=1G2XUhceMyV-O1y2bAWXyMA3U_UfmD7Er_B5gub0OKEI,"11,895",220,07-17-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,07-17-2015,49,77.727272727273%,https://docs.google.com/spreadsheets/d/1w3OCMBaTlkuY-RXDFde8hUXsVQ8iKN8CoqqQBUheOIg/edit#gid=1609142150,[JUL-27-15 Byron Tirso Balueta] Contacts Count: Good=49 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3327&z=e9u,,,,,,,,,,,,,,0,,0%,3327,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3327,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3327&z=e9u,0,,07-27-2015,07-27-2015,0,0,0,,0
3329,RMI_SkilledUp_SMBstartup_BL_Expertise.com,586,Expertise.com,Free Small Business Resources,RMI,09-14-2015,skilledup.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1olHqK1jyt-RIJzlnGgB4Rhs_g1aOieoP2hvCDidTClg/edit#gid=741293255,1155,73,07-21-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,07-21-2015,22,69.86301369863%,https://docs.google.com/spreadsheets/d/1Katg5WsKK8q-KTXxfScZCWQPbmpaxcPCJjvR5sEnLFc/edit#gid=1609142150,[JUL-27-15 Byron Tirso Balueta] Contacts Count: Good=22 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3329&z=e9u,,,,,,,,,,,,,,0,,0%,3329,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3329,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3329&z=e9u,0,,07-27-2015,07-27-2015,0,0,0,,0
3331,RMI_CleanEnergyAuthority_SolarPanels_BL_Expertise.com,531,Expertise.com,"Pros, cons, and costs: Rooftop solar panels for your home",RMI,06-01-2015,cleanenergyauthority.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/15wmY7k4MRG_W2jHUyELWXM5ZuB1g2ISGgK9HPGp8llI/edit#gid=1118294499,1230,232,07-17-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,07-17-2015,78,66.379310344828%,https://docs.google.com/spreadsheets/d/1B0fZ3sN2X_7GbxZpBrh01NruaCdvm_1wDJqLeUCDP1A/edit#gid=1609142150,[JUL-27-15 Byron Tirso Balueta] Contacts Count: Good=78 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3331&z=e9u,,,,,,,,,,,,,,0,,0%,3331,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3331,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3331&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3333,RMI_SolarWorld-USA_SolarPanels_BL_Expertise.com,531,Expertise.com,"Pros, cons, and costs: Rooftop solar panels for your home",RMI,06-01-2015,solarworld-usa.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1QcM7DvWhy09MD4X0_2TqsIXEL9HKqAlSFd3WrwyzPuU/edit#gid=286002081,1495,494,07-17-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,07-17-2015,217,56.072874493927%,https://docs.google.com/spreadsheets/d/1UokmeagAB0ANxrcVi6OgZ5uMRlUALG84S5B5DNvO0ak/edit#gid=1609142150,[JUL-27-15 Byron Tirso Balueta] Contacts Count: Good=217 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3333&z=e9u,,,,,,,,,,,,,,0,,0%,3333,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3333,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3333&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3334,RMI_GuidesWSJ.small-business_SMBstartup_BL_Expertise.com,586,Expertise.com,Free Small Business Resources,RMI,09-14-2015,guides.wsj.com/small-business Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1GeR9PwyASO_Z7530B-jSq1ZY1DCO9zOmJF1osX_6ONE/edit#gid=1690604673,897,57,07-16-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,07-16-2015,12,78.947368421053%,https://docs.google.com/spreadsheets/d/1-PkmWbD7Yzx7E8iCmpmwFF5koFUtm3lEyPxUSREFPIo/edit#gid=1609142150,[JUL-27-15 Byron Tirso Balueta] Contacts Count: Good=12 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3334&z=e9u,,,,,,,,,,,,,,0,,0%,3334,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3334,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3334&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3335,RMI_SolarElectricPower_SolarPanels_BL_Expertise.com,531,Expertise.com,"Pros, cons, and costs: Rooftop solar panels for your home",RMI,06-01-2015,solarelectricpower.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://drive.google.com/open?id=1AjZUHxDtslBDOp-jqOdP94-IMu0KG9nbvB9q5kKKVT4,1931,412,07-17-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,07-28-2015,184,55.339805825243%,https://docs.google.com/spreadsheets/d/1ilNWxC6ExR0QvNs_DVFgCpWnvasJVTNJkxVs_hESjNU/edit#gid=1609142150,[JUL-27-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=184 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3335&z=e9u,,,,,,,,,,,,,,0,,0%,3335,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3335,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3335&z=e9u,0,,07-27-2015,07-28-2015,0,0,0,,0
3336,RMI_GridAlternatives_SolarPanels_BL_Expertise.com,531,Expertise.com,"Pros, cons, and costs: Rooftop solar panels for your home",RMI,06-01-2015,gridalternatives.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1HrXKpaKeC3qsT1Gj92S_IkidmauN0L_Za5WCLDB2vgQ/edit#gid=1639461587,1163,241,07-17-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,07-28-2015,63,73.858921161826%,https://docs.google.com/spreadsheets/d/18olkTNifBLPsAhBtqI-NGBXlEqGJtLOiQ3S1i_EnVFg/edit#gid=1609142150,[JUL-27-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=63 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3336&z=e9u,,,,,,,,,,,,,,0,,0%,3336,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3336,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3336&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3338,RMI_SolarWashington_SolarPanels_BL_Expertise.com,531,Expertise.com,"Pros, cons, and costs: Rooftop solar panels for your home",RMI,06-01-2015,solarwashington.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1NiDZwpNgGY7CYraEpOKFpEUb6K71vAJeOgjJ4enVe5k/edit#gid=1061191482,191,61,07-16-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,07-29-2015,38,37.704918032787%,https://docs.google.com/spreadsheets/d/1Eq7zM0arOpCHkagBalsMNzbg-8VCcwRIjUVzIA_2TFw/edit#gid=1609142150,[JUL-28-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=38 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3338&z=e9u,,,,,,,,,,,,,,0,,0%,3338,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3338,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3338&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3341,RMI_SmallBizTrends_SMBstartup_BL_Expertise.com,586,Expertise.com,Free Small Business Resources,RMI,09-14-2015,smallbiztrends.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1FYKvhEF8VJBRFKDRI5cTex9jcUpmb4aR6yxSxytBnPo/edit#gid=883843782,"14,879",621,07-21-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,07-21-2015,194,68.760064412238%,https://docs.google.com/spreadsheets/d/1gBO_dqNbEJ-vzSEvojDM9MUADaB6h-W_1QeKGhVynzo/edit#gid=1609142150,[JUL-28-15 Byron Tirso Balueta] Contacts Count: Good=194 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3341&z=e9u,,,,,,,,,,,,,,0,,0%,3341,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3341,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3341&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3344,RMI_EONetworkMBstartup_BL_Expertise.com,586,Expertise.com,Free Small Business Resources,RMI,09-14-2015,eonetwork.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1teYVQW6efDil3clKjkG3TmaHdksc07TQCACla578Ajg/edit#gid=1569028954,1675,836,07-22-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,07-23-2015,279,66.626794258373%,https://docs.google.com/spreadsheets/d/1ZKRwf-FwpZmShhUV_QHm8Vom2SO5TeNYdr-1N5SGj-k/edit#gid=1609142150,[JUL-28-15 Byron Tirso Balueta] Contacts Count: Good=279 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3344&z=e9u,,,,,,,,,,,,,,0,,0%,3344,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3344,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3344&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3345,RMI_GEW_SMBstartup_BL_Expertise.com,586,Expertise.com,Free Small Business Resources,RMI,09-14-2015,gew.co Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1qxIDIS7j3O6_Q7bpEGw3ia1iOOkXP7ewUC900T4k6nQ/edit#gid=1944014596,430,375,07-21-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,07-22-2015,104,72.266666666667%,https://docs.google.com/spreadsheets/d/1GxcEtvMX2ALNNlifG5DuKupKWeqB2c8flsE2zj20sXA/edit#gid=1609142150,[JUL-28-15 Byron Tirso Balueta] Contacts Count: Good=104 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3345&z=e9u,,,,,,,,,,,,,,0,,0%,3345,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3345,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3345&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3346,RMI_Catalyst_SMBstartup_BL_Expertise.com,586,Expertise.com,Free Small Business Resources,RMI,09-14-2015,catalyst.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1ewuS8qzEVI4NszVEEKrXEn1BOVKTAv1EALBKiAHLKGY/edit#gid=871165128,5550,515,07-22-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,07-22-2015,164,68.155339805825%,https://docs.google.com/spreadsheets/d/1pduu3lU0_AUEqchlKs9Bu-IKojbnllOnjkNRlnmhVhg/edit#gid=1609142150,[JUL-28-15 Byron Tirso Balueta] Contacts Count: Good=164 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3346&z=e9u,,,,,,,,,,,,,,0,,0%,3346,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3346,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3346&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3348,RMI_ACQ.OSD_SMBstartup_BL_Expertise.com,586,Expertise.com,Free Small Business Resources,RMI,09-14-2015,acq.osd.mil Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1FBDPzYf4dvyql7OEhAoF1ix8uIuDMfn8zvzwNy9XFl0/edit#gid=554641852,8645,1175,07-22-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,07-23-2015,383,67.404255319149%,https://docs.google.com/spreadsheets/d/175zxMUYvRms6sxivJQVk8afZgQFJ1X8lcDlISPPSjfs/edit#gid=1609142150,[JUL-29-15 Byron Tirso Balueta] Contacts Count: Good=383 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3348&z=e9u,,,,,,,,,,,,,,0,,0%,3348,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3348,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3348&z=e9u,0,,07-28-2015,07-28-2015,0,0,0,,0
3544,Combined_AKC_Final,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,Combined AKC related campaigns,,,,,08-13-2015,11. CF Complete/Ready for Email Marketing,,08-13-2015,8558,,,,7. Email Marketing In Progress,,08-13-2015,08-13-2015,http://www.expertise.com/home-and-garden/pet-safety-guide,https://docs.google.com/document/d/1qLtZcZKkUrpm41xw--Q4tiK8pxzosu01Of0E40v66tM/edit,https://docs.google.com/spreadsheets/d/1pVZjj6fKg59i6L1pfJ4zWYKhO0Al6KnQq-trrTpoqMc/edit#gid=1716671053,2523,,,6035,48.8835,https://drive.google.com/open?id=14yuSCoMxvxtCbZlaZUmDjHZOrcq394AtXHNtR6Nf4M4,,4,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3544&z=e9u,1743,333,564,243,584,0,28.881524440762%,5.5178127589064%,9.3454846727423%,4.026512013256%,27,364,1379,106,1.6072908036454%,0%,3544,259,234,91,81,59,514 days,73,0,106,<font color=green><b>Performing</b></font>,,3544,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3544&z=e9u,6064,08-13-2015,08-13-2015,08-13-2015,240,0,0,0,97
3545,Combined_ASPCA_Final,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,Combined ASPCA related campaigns,,,,,08-13-2015,11. CF Complete/Ready for Email Marketing,,08-13-2015,"10,625",,,,7. Email Marketing In Progress,,08-13-2015,08-13-2015,http://www.expertise.com/home-and-garden/pet-safety-guide,https://docs.google.com/document/d/1n51OvYBrF8eBmAZ5n5PRsV4fvxq8BnJU3uK3nWVKLxw/edit,https://docs.google.com/spreadsheets/d/157SsN-x3g-p40Nd7uTSLGRkghDkxsJxPhwOLtGBnCio/edit#gid=1716671053,4785,,,5840,47.304,https://drive.google.com/open?id=12Ds1CzH1ByFvjRTXIo06zHDJ6WywYQR9UDDwdUILRHs,,4,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3545&z=e9u,1202,244,304,146,497,0,20.582191780822%,4.1780821917808%,5.2054794520548%,2.5%,42,366,836,86,1.4383561643836%,0%,3545,120,121,47,0,29,514 days,73,0,86,<font color=green><b>Performing</b></font>,,3545,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3545&z=e9u,5840,08-13-2015,08-13-2015,08-13-2015,119,0,0,0,84
3520,RMI_ALZPart1_Disability_BL_Expertise.com,528,Expertise.com,Disability Remodeling Resources,RMI,06-02-2015,alz.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1KeBNexQqBI87T28C-biDcWIBmLjkjUzdWRS-8gGKyDM/edit#gid=1586402210,3355,1978,08-04-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,08-05-2015,779,60.61678463094%,https://docs.google.com/spreadsheets/d/1c-J3kRk5ZySFNI8FWIifirzGGi3reXREOZhOpQh_z4c/edit#gid=1609142150,[AUG-11-15 Byron Tirso Balueta] Contacts Count: Good=779 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3520&z=e9u,,,,,,,,,,,,,,0,,0%,3520,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3520,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3520&z=e9u,0,,08-11-2015,08-11-2015,0,0,0,,0
3521,RMI_ALZPart5_Disability_BL_Expertise.com,528,Expertise.com,Disability Remodeling Resources,RMI,06-02-2015,alz.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1KeBNexQqBI87T28C-biDcWIBmLjkjUzdWRS-8gGKyDM/edit#gid=1586402210,3355,1978,08-05-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,08-05-2015,896,54.701718907988%,https://docs.google.com/spreadsheets/d/1yxbAjqJUTyhF3g8RUJj8v8XzIcROa9JeeHWLoqT31JI/edit#gid=1609142150,[AUG-11-15 Byron Tirso Balueta] Contacts Count: Good=896 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3521&z=e9u,,,,,,,,,,,,,,0,,0%,3521,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3521,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3521&z=e9u,0,,08-11-2015,08-11-2015,0,0,0,,0
3522,RMI_ALZPart6_Disability_BL_Expertise.com,528,Expertise.com,Disability Remodeling Resources,RMI,06-02-2015,alz.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1KeBNexQqBI87T28C-biDcWIBmLjkjUzdWRS-8gGKyDM/edit#gid=1586402210,3356,1979,08-05-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,08-12-2015,924,53.309752400202%,https://docs.google.com/spreadsheets/d/1tCn6YL6a9b-PTJGfEcxO3C3JWLfuZnJWUGNkLps_aiQ/edit#gid=1609142150,[AUG-11-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=924 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3522&z=e9u,,,,,,,,,,,,,,0,,0%,3522,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3522,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3522&z=e9u,0,,08-11-2015,08-11-2015,0,0,0,,0
3523,RMI_CareGiverAction_Disability_BL_Expertise.com,528,Expertise.com,Disability Remodeling Resources,RMI,06-02-2015,caregiveraction.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1vWdKIzilyLCZPQydNyzWH4OIAWSeFRMniCY5xHtcuLo/edit#gid=2048287641,1187,390,08-10-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,08-10-2015,171,56.153846153846%,https://docs.google.com/spreadsheets/d/19OMjfyndir-b3fVUNlui8l4QU1lB74iTXkv-WHfv8Yw/edit#gid=1609142150,[AUG-11-15 Byron Tirso Balueta] Contacts Count: Good=171 All Good Contacts,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3523&z=e9u,,,,,,,,,,,,,,0,,0%,3523,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3523,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3523&z=e9u,0,,08-11-2015,08-11-2015,0,0,0,,0
3524,RMI_ComfortKeepers_Disability_BL_Expertise.com,528,Expertise.com,Disability Remodeling Resources,RMI,06-02-2015,comfortkeepers.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/17038PcrKA4eIXM4YQJtgLsIeQVhEZgumLZtlePoAnLE/edit#gid=1918122363,1536,1021,08-05-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,08-12-2015,330,67.67874632713%,https://docs.google.com/spreadsheets/d/1shRjx9NL7a4J3Rrw_hhR04fmsxhWQpuIsEk-hTaTdpw/edit#gid=1609142150,[AUG-11-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=330 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3524&z=e9u,,,,,,,,,,,,,,0,,0%,3524,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3524,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3524&z=e9u,0,,08-11-2015,08-11-2015,0,0,0,,0
